,pl_name,hostname,sy_dist,pl_rade,pl_orbper,discoverymethod,type
11740,Kepler-1389 b,Kepler-1389,497.093,5.286154719259407,99.25349825,Transit,
11741,Kepler-1389 b,Kepler-1389,497.093,5.286154719259407,99.25266792,Transit,
11742,Kepler-1389 b,Kepler-1389,497.093,1.77,99.2530951,Transit,
11743,Kepler-1389 b,Kepler-1389,497.093,1.64,99.25095,Transit,
11744,Kepler-139 b,Kepler-139,391.038,2.416,13117.276529071569,Transit,
11745,Kepler-139 b,Kepler-139,391.038,2.377,15.77111583,Transit,
11746,Kepler-139 b,Kepler-139,391.038,2.62,15.77111067,Transit,
11747,Kepler-139 b,Kepler-139,391.038,5.286154719259407,15.77111551,Transit,
11748,Kepler-139 b,Kepler-139,391.038,5.286154719259407,15.77113394,Transit,
11749,Kepler-139 b,Kepler-139,391.038,5.286154719259407,15.77111067,Transit,
11750,Kepler-139 b,Kepler-139,391.038,2.94,15.771044,Transit,
11751,Kepler-139 b,Kepler-139,391.038,2.57,15.77111583,Transit,
11752,Kepler-139 b,Kepler-139,391.038,2.73,15.77111583,Transit,
11753,Kepler-139 b,Kepler-139,391.038,2.73,15.77111583,Transit,
11754,Kepler-139 b,Kepler-139,391.038,2.73,15.77111583,Transit,
11755,Kepler-139 b,Kepler-139,391.038,2.63,15.771019,Transit,
11756,Kepler-139 c,Kepler-139,391.038,2.81,157.0654802,Transit,
11757,Kepler-139 c,Kepler-139,391.038,2.81,157.0654802,Transit,
11758,Kepler-139 c,Kepler-139,391.038,2.81,157.0654802,Transit,
11759,Kepler-139 c,Kepler-139,391.038,2.56,157.0654802,Transit,
11760,Kepler-139 c,Kepler-139,391.038,5.286154719259407,157.0651157,Transit,
11761,Kepler-139 c,Kepler-139,391.038,3.38,157.072878,Transit,
11762,Kepler-139 c,Kepler-139,391.038,2.8,157.0702,Transit,
11763,Kepler-139 c,Kepler-139,391.038,2.451,157.0654802,Transit,
11764,Kepler-139 c,Kepler-139,391.038,2.63,157.0659976,Transit,
11765,Kepler-139 c,Kepler-139,391.038,5.286154719259407,157.0659976,Transit,
11766,Kepler-139 c,Kepler-139,391.038,2.425,13117.276529071569,Transit,
11767,Kepler-139 c,Kepler-139,391.038,5.286154719259407,157.0647257,Transit,
11768,Kepler-139 d,Kepler-139,391.038,1.95,7.30569992,Transit,
11769,Kepler-139 d,Kepler-139,391.038,2.11,7.30570633,Transit,
11770,Kepler-139 d,Kepler-139,391.038,5.286154719259407,7.30570633,Transit,
11771,Kepler-139 d,Kepler-139,391.038,5.286154719259407,7.30571223,Transit,
11772,Kepler-139 d,Kepler-139,391.038,1.95,7.30569992,Transit,
11773,Kepler-139 d,Kepler-139,391.038,1.695,7.30569992,Transit,
11774,Kepler-139 d,Kepler-139,391.038,2.15,7.305685,Transit,
11775,Kepler-139 d,Kepler-139,391.038,1.95,7.30569992,Transit,
11776,Kepler-139 e,Kepler-139,391.038,5.286154719259407,2047.635373,Radial Velocity,
11777,Kepler-1390 b,Kepler-1390,723.431,5.286154719259407,6.48026236,Transit,
11778,Kepler-1390 b,Kepler-1390,723.431,0.92,6.48021673,Transit,
11779,Kepler-1390 b,Kepler-1390,723.431,1.26,6.4802138,Transit,
11780,Kepler-1390 b,Kepler-1390,723.431,0.92,6.48021673,Transit,
11781,Kepler-1390 b,Kepler-1390,723.431,1.18,6.48021673,Transit,
11782,Kepler-1390 b,Kepler-1390,723.431,5.286154719259407,6.4802138,Transit,
11783,Kepler-1390 b,Kepler-1390,723.431,1.225,13117.276529071569,Transit,
11784,Kepler-1390 b,Kepler-1390,723.431,0.92,6.48021673,Transit,
11785,Kepler-1390 b,Kepler-1390,723.431,1.1,6.480178,Transit,
11786,Kepler-1391 b,Kepler-1391,1038.35,1.36,54.4092333,Transit,
11787,Kepler-1391 b,Kepler-1391,1038.35,1.68,54.4092333,Transit,
11788,Kepler-1391 b,Kepler-1391,1038.35,5.286154719259407,54.40946555,Transit,
11789,Kepler-1391 b,Kepler-1391,1038.35,1.48,54.40972,Transit,
11790,Kepler-1391 b,Kepler-1391,1038.35,5.286154719259407,54.4099612,Transit,
11791,Kepler-1391 b,Kepler-1391,1038.35,1.36,54.4092333,Transit,
11792,Kepler-1391 b,Kepler-1391,1038.35,1.56,54.4099612,Transit,
11793,Kepler-1391 b,Kepler-1391,1038.35,1.36,54.4092333,Transit,
11794,Kepler-1391 b,Kepler-1391,1038.35,5.286154719259407,54.41015237,Transit,
11795,Kepler-1391 b,Kepler-1391,1038.35,2.2,13117.276529071569,Transit,
11796,Kepler-1392 b,Kepler-1392,731.4047960443471,5.286154719259407,15.1413066,Transit,
11797,Kepler-1392 b,Kepler-1392,731.4047960443471,5.286154719259407,15.1409721,Transit,
11798,Kepler-1392 b,Kepler-1392,731.4047960443471,5.286154719259407,15.1408916,Transit,
11799,Kepler-1392 b,Kepler-1392,731.4047960443471,1.96,15.1410397,Transit,
11800,Kepler-1392 b,Kepler-1392,731.4047960443471,2.04,15.1410397,Transit,
11801,Kepler-1392 b,Kepler-1392,731.4047960443471,2.04,15.1410397,Transit,
11802,Kepler-1392 b,Kepler-1392,731.4047960443471,1.93,15.1408916,Transit,
11803,Kepler-1392 b,Kepler-1392,731.4047960443471,2.04,15.1410397,Transit,
11804,Kepler-1392 b,Kepler-1392,731.4047960443471,2.2,15.14112,Transit,
11805,Kepler-1393 b,Kepler-1393,544.456,0.7,2.44357812,Transit,
11806,Kepler-1393 b,Kepler-1393,544.456,0.67,2.44358543,Transit,
11807,Kepler-1393 b,Kepler-1393,544.456,0.7,2.44357812,Transit,
11808,Kepler-1393 b,Kepler-1393,544.456,0.8,2.44357812,Transit,
11809,Kepler-1393 b,Kepler-1393,544.456,5.286154719259407,2.44358541,Transit,
11810,Kepler-1393 b,Kepler-1393,544.456,5.286154719259407,2.44358543,Transit,
11811,Kepler-1393 b,Kepler-1393,544.456,0.7,2.44357812,Transit,
11812,Kepler-1393 b,Kepler-1393,544.456,0.73,2.443564,Transit,
11813,Kepler-1394 b,Kepler-1394,640.409,0.77,3.937713,Transit,
11814,Kepler-1394 b,Kepler-1394,640.409,5.286154719259407,3.9376496,Transit,
11815,Kepler-1394 b,Kepler-1394,640.409,1.36,3.93766786,Transit,
11816,Kepler-1394 b,Kepler-1394,640.409,1.003,13117.276529071569,Transit,
11817,Kepler-1394 b,Kepler-1394,640.409,0.75,3.93766373,Transit,
11818,Kepler-1394 b,Kepler-1394,640.409,0.75,3.93766373,Transit,
11819,Kepler-1394 b,Kepler-1394,640.409,1.39,3.93766373,Transit,
11820,Kepler-1394 b,Kepler-1394,640.409,0.75,3.93766373,Transit,
11821,Kepler-1394 b,Kepler-1394,640.409,5.286154719259407,3.93766786,Transit,
11822,Kepler-1395 b,Kepler-1395,492.894,1.23,3.784706,Transit,
11823,Kepler-1395 b,Kepler-1395,492.894,5.286154719259407,3.78472294,Transit,
11824,Kepler-1395 b,Kepler-1395,492.894,0.697,13117.276529071569,Transit,
11825,Kepler-1395 b,Kepler-1395,492.894,1.18,3.78470649,Transit,
11826,Kepler-1395 b,Kepler-1395,492.894,0.8,3.78470649,Transit,
11827,Kepler-1395 b,Kepler-1395,492.894,1.18,3.78470649,Transit,
11828,Kepler-1395 b,Kepler-1395,492.894,0.7,3.7847507,Transit,
11829,Kepler-1395 b,Kepler-1395,492.894,1.18,3.78470649,Transit,
11830,Kepler-1395 b,Kepler-1395,492.894,5.286154719259407,3.7847507,Transit,
11831,Kepler-1396 b,Kepler-1396,1066.46,1.65,18.2206421,Transit,
11832,Kepler-1396 b,Kepler-1396,1066.46,5.286154719259407,18.2206024,Transit,
11833,Kepler-1396 b,Kepler-1396,1066.46,5.286154719259407,18.22066897,Transit,
11834,Kepler-1396 b,Kepler-1396,1066.46,5.286154719259407,18.22078584,Transit,
11835,Kepler-1396 b,Kepler-1396,1066.46,1.78,18.2206024,Transit,
11836,Kepler-1396 b,Kepler-1396,1066.46,1.65,18.2206421,Transit,
11837,Kepler-1396 b,Kepler-1396,1066.46,1.49,18.22077,Transit,
11838,Kepler-1396 b,Kepler-1396,1066.46,1.59,13117.276529071569,Transit,
11839,Kepler-1396 b,Kepler-1396,1066.46,2.07,18.2206421,Transit,
11840,Kepler-1396 b,Kepler-1396,1066.46,1.65,18.2206421,Transit,
11841,Kepler-1397 b,Kepler-1397,1198.25,5.286154719259407,47.4497134,Transit,
11842,Kepler-1397 b,Kepler-1397,1198.25,1.61,47.4497134,Transit,
11843,Kepler-1397 b,Kepler-1397,1198.25,5.286154719259407,47.44780286,Transit,
11844,Kepler-1397 b,Kepler-1397,1198.25,1.72,47.449955,Transit,
11845,Kepler-1397 b,Kepler-1397,1198.25,5.286154719259407,47.4490883,Transit,
11846,Kepler-1397 b,Kepler-1397,1198.25,1.58,47.44949,Transit,
11847,Kepler-1397 b,Kepler-1397,1198.25,1.37,47.449955,Transit,
11848,Kepler-1397 b,Kepler-1397,1198.25,2.528,13117.276529071569,Transit,
11849,Kepler-1397 b,Kepler-1397,1198.25,1.37,47.449955,Transit,
11850,Kepler-1397 b,Kepler-1397,1198.25,1.37,47.449955,Transit,
11851,Kepler-1398 b,Kepler-1398,852.204,5.286154719259407,2.78814353,Transit,
11852,Kepler-1398 b,Kepler-1398,852.204,0.77,2.78815679,Transit,
11853,Kepler-1398 b,Kepler-1398,852.204,0.96,13117.276529071569,Transit,
11854,Kepler-1398 b,Kepler-1398,852.204,0.9,2.78815679,Transit,
11855,Kepler-1398 b,Kepler-1398,852.204,5.286154719259407,2.7881793,Transit,
11856,Kepler-1398 b,Kepler-1398,852.204,0.79,2.788149,Transit,
11857,Kepler-1398 b,Kepler-1398,852.204,1.02,2.7881793,Transit,
11858,Kepler-1398 b,Kepler-1398,852.204,0.77,2.78815679,Transit,
11859,Kepler-1398 b,Kepler-1398,852.204,0.77,2.78815679,Transit,
11860,Kepler-1398 c,Kepler-1398,852.204,0.84,4.13827595,Transit,
11861,Kepler-1398 c,Kepler-1398,852.204,5.286154719259407,4.13827471,Transit,
11862,Kepler-1398 c,Kepler-1398,852.204,1.058,13117.276529071569,Transit,
11863,Kepler-1398 c,Kepler-1398,852.204,0.84,4.13827595,Transit,
11864,Kepler-1398 c,Kepler-1398,852.204,0.84,4.13827595,Transit,
11865,Kepler-1398 c,Kepler-1398,852.204,1.03,4.13827595,Transit,
11866,Kepler-1398 c,Kepler-1398,852.204,1.13,4.13827684,Transit,
11867,Kepler-1398 c,Kepler-1398,852.204,5.286154719259407,4.13827684,Transit,
11868,Kepler-1398 c,Kepler-1398,852.204,0.85,4.138284,Transit,
11869,Kepler-1399 b,Kepler-1399,1385.7,1.31,1.63865306,Transit,
11870,Kepler-1399 b,Kepler-1399,1385.7,1.331,13117.276529071569,Transit,
11871,Kepler-1399 b,Kepler-1399,1385.7,5.286154719259407,1.63865252,Transit,
11872,Kepler-1399 b,Kepler-1399,1385.7,1.29,1.63865252,Transit,
11873,Kepler-1399 b,Kepler-1399,1385.7,5.286154719259407,1.63865112,Transit,
11874,Kepler-1399 b,Kepler-1399,1385.7,1.25,1.63865306,Transit,
11875,Kepler-1399 b,Kepler-1399,1385.7,1.31,1.63865306,Transit,
11876,Kepler-1399 b,Kepler-1399,1385.7,1.39,1.638626,Transit,
11877,Kepler-1399 b,Kepler-1399,1385.7,1.31,1.63865306,Transit,
11878,Kepler-14 b,Kepler-14,731.4047960443471,9.86,6.7901208,Transit,
11879,Kepler-14 b,Kepler-14,731.4047960443471,12.621,6.790123,Transit,
11880,Kepler-14 b,Kepler-14,731.4047960443471,12.71,6.7901216,Transit,
11881,Kepler-14 b,Kepler-14,731.4047960443471,5.286154719259407,6.79012033,Transit,
11882,Kepler-14 b,Kepler-14,731.4047960443471,5.286154719259407,6.7901211,Transit,
11883,Kepler-14 b,Kepler-14,731.4047960443471,12.21,6.7901216,Transit,
11884,Kepler-14 b,Kepler-14,731.4047960443471,12.733,6.790123,Transit,
11885,Kepler-14 b,Kepler-14,731.4047960443471,12.21,6.7901216,Transit,
11886,Kepler-14 b,Kepler-14,731.4047960443471,12.21,6.7901216,Transit,
11887,Kepler-14 b,Kepler-14,731.4047960443471,9.755,6.79009811,Transit,
11888,Kepler-14 b,Kepler-14,731.4047960443471,10.0,6.7901235,Transit,
11889,Kepler-14 b,Kepler-14,731.4047960443471,5.286154719259407,6.7901208,Transit,
11890,Kepler-140 b,Kepler-140,583.859,1.35,3.25427405,Transit,
11891,Kepler-140 b,Kepler-140,583.859,1.5,3.25427405,Transit,
11892,Kepler-140 b,Kepler-140,583.859,5.286154719259407,3.25426155,Transit,
11893,Kepler-140 b,Kepler-140,583.859,5.286154719259407,3.25427607,Transit,
11894,Kepler-140 b,Kepler-140,583.859,5.286154719259407,3.25427774,Transit,
11895,Kepler-140 b,Kepler-140,583.859,1.38,3.25427774,Transit,
11896,Kepler-140 b,Kepler-140,583.859,1.506,13117.276529071569,Transit,
11897,Kepler-140 b,Kepler-140,583.859,1.61,3.25427,Transit,
11898,Kepler-140 b,Kepler-140,583.859,1.35,3.25427405,Transit,
11899,Kepler-140 b,Kepler-140,583.859,1.35,3.25427405,Transit,
11900,Kepler-140 b,Kepler-140,583.859,1.53,3.254282,Transit,
11901,Kepler-140 c,Kepler-140,583.859,5.286154719259407,91.35220192,Transit,
11902,Kepler-140 c,Kepler-140,583.859,1.54,91.3515867,Transit,
11903,Kepler-140 c,Kepler-140,583.859,5.286154719259407,91.35110995,Transit,
11904,Kepler-140 c,Kepler-140,583.859,1.708,13117.276529071569,Transit,
11905,Kepler-140 c,Kepler-140,583.859,1.68,91.3525,Transit,
11906,Kepler-140 c,Kepler-140,583.859,1.57,91.3514816,Transit,
11907,Kepler-140 c,Kepler-140,583.859,1.8,91.353282,Transit,
11908,Kepler-140 c,Kepler-140,583.859,5.286154719259407,91.3514816,Transit,
11909,Kepler-140 c,Kepler-140,583.859,1.54,91.3515867,Transit,
11910,Kepler-140 c,Kepler-140,583.859,1.63,91.3515867,Transit,
11911,Kepler-140 c,Kepler-140,583.859,1.54,91.3515867,Transit,
11912,Kepler-1400 b,Kepler-1400,752.237,2.3,9.066878,Transit,
11913,Kepler-1400 b,Kepler-1400,752.237,1.571,13117.276529071569,Transit,
11914,Kepler-1400 b,Kepler-1400,752.237,1.63,9.06689421,Transit,
11915,Kepler-1400 b,Kepler-1400,752.237,5.286154719259407,9.06684472,Transit,
11916,Kepler-1400 b,Kepler-1400,752.237,1.63,9.06689421,Transit,
11917,Kepler-1400 b,Kepler-1400,752.237,1.9,9.06687613,Transit,
11918,Kepler-1400 b,Kepler-1400,752.237,1.63,9.06689421,Transit,
11919,Kepler-1400 b,Kepler-1400,752.237,5.286154719259407,9.06687613,Transit,
11920,Kepler-1400 b,Kepler-1400,752.237,1.62,9.06689421,Transit,
11921,Kepler-1401 b,Kepler-1401,1425.43,1.68,11.20066445,Transit,
11922,Kepler-1401 b,Kepler-1401,1425.43,1.37,11.20066445,Transit,
11923,Kepler-1401 b,Kepler-1401,1425.43,1.37,11.20066445,Transit,
11924,Kepler-1401 b,Kepler-1401,1425.43,1.7,11.20058855,Transit,
11925,Kepler-1401 b,Kepler-1401,1425.43,1.23,11.19948,Transit,
11926,Kepler-1401 b,Kepler-1401,1425.43,1.37,11.20066445,Transit,
11927,Kepler-1401 b,Kepler-1401,1425.43,5.286154719259407,11.20058855,Transit,
11928,Kepler-1402 b,Kepler-1402,1493.64,1.626,13117.276529071569,Transit,
11929,Kepler-1402 b,Kepler-1402,1493.64,0.73,2.03387914,Transit,
11930,Kepler-1402 b,Kepler-1402,1493.64,1.6,2.03387483,Transit,
11931,Kepler-1402 b,Kepler-1402,1493.64,5.286154719259407,2.03388113,Transit,
11932,Kepler-1402 b,Kepler-1402,1493.64,0.68,2.033876,Transit,
11933,Kepler-1402 b,Kepler-1402,1493.64,0.76,2.03387914,Transit,
11934,Kepler-1402 b,Kepler-1402,1493.64,0.73,2.03387914,Transit,
11935,Kepler-1402 b,Kepler-1402,1493.64,5.286154719259407,2.03387483,Transit,
11936,Kepler-1402 b,Kepler-1402,1493.64,0.73,2.03387914,Transit,
11937,Kepler-1403 b,Kepler-1403,2163.9,5.286154719259407,5.19492747,Transit,
11938,Kepler-1403 b,Kepler-1403,2163.9,2.256,13117.276529071569,Transit,
11939,Kepler-1403 b,Kepler-1403,2163.9,2.24,5.19492202,Transit,
11940,Kepler-1403 b,Kepler-1403,2163.9,2.03,5.19492747,Transit,
11941,Kepler-1403 b,Kepler-1403,2163.9,5.286154719259407,5.19495694,Transit,
11942,Kepler-1403 b,Kepler-1403,2163.9,2.14,5.19492202,Transit,
11943,Kepler-1403 b,Kepler-1403,2163.9,2.24,5.19492202,Transit,
11944,Kepler-1403 b,Kepler-1403,2163.9,2.24,5.19492202,Transit,
11945,Kepler-1403 b,Kepler-1403,2163.9,2.1,5.194928,Transit,
11946,Kepler-1404 b,Kepler-1404,962.183,5.286154719259407,15.9314412,Transit,
11947,Kepler-1404 b,Kepler-1404,962.183,1.89,15.9314739,Transit,
11948,Kepler-1404 b,Kepler-1404,962.183,24.0,15.93134,Transit,
11949,Kepler-1404 b,Kepler-1404,962.183,1.89,15.9314739,Transit,
11950,Kepler-1404 b,Kepler-1404,962.183,2.01,15.9314739,Transit,
11951,Kepler-1404 b,Kepler-1404,962.183,1.89,15.9314739,Transit,
11952,Kepler-1404 b,Kepler-1404,962.183,5.286154719259407,15.93138444,Transit,
11953,Kepler-1404 b,Kepler-1404,962.183,2.017,13117.276529071569,Transit,
11954,Kepler-1404 b,Kepler-1404,962.183,1.77,15.9314412,Transit,
11955,Kepler-1404 b,Kepler-1404,962.183,5.286154719259407,15.93133217,Transit,
11956,Kepler-1405 b,Kepler-1405,1530.3,3.08,28.2274184,Transit,
11957,Kepler-1405 b,Kepler-1405,1530.3,5.286154719259407,28.22749654,Transit,
11958,Kepler-1405 b,Kepler-1405,1530.3,3.08,28.2274184,Transit,
11959,Kepler-1405 b,Kepler-1405,1530.3,3.96,28.2274184,Transit,
11960,Kepler-1405 b,Kepler-1405,1530.3,3.0,28.22737,Transit,
11961,Kepler-1405 b,Kepler-1405,1530.3,2.82,28.227413,Transit,
11962,Kepler-1405 b,Kepler-1405,1530.3,3.08,28.2274184,Transit,
11963,Kepler-1405 b,Kepler-1405,1530.3,3.342,13117.276529071569,Transit,
11964,Kepler-1405 b,Kepler-1405,1530.3,5.286154719259407,28.227413,Transit,
11965,Kepler-1405 b,Kepler-1405,1530.3,5.286154719259407,28.2275852,Transit,
11966,Kepler-1406 b,Kepler-1406,572.403,1.1,11.62905828,Transit,
11967,Kepler-1406 b,Kepler-1406,572.403,1.36,11.629096,Transit,
11968,Kepler-1406 b,Kepler-1406,572.403,1.06,11.62905828,Transit,
11969,Kepler-1406 b,Kepler-1406,572.403,1.06,11.62905828,Transit,
11970,Kepler-1406 b,Kepler-1406,572.403,1.31,11.62904159,Transit,
11971,Kepler-1406 b,Kepler-1406,572.403,1.06,11.62905828,Transit,
11972,Kepler-1406 b,Kepler-1406,572.403,5.286154719259407,11.62898444,Transit,
11973,Kepler-1406 b,Kepler-1406,572.403,5.286154719259407,11.62904159,Transit,
11974,Kepler-1407 b,Kepler-1407,1396.41,2.2,20.07113,Transit,
11975,Kepler-1407 b,Kepler-1407,1396.41,2.16,20.0711504,Transit,
11976,Kepler-1407 b,Kepler-1407,1396.41,2.16,20.0711504,Transit,
11977,Kepler-1407 b,Kepler-1407,1396.41,2.16,20.0711504,Transit,
11978,Kepler-1407 b,Kepler-1407,1396.41,5.286154719259407,20.0708757,Transit,
11979,Kepler-1407 b,Kepler-1407,1396.41,2.25,20.0711504,Transit,
11980,Kepler-1407 b,Kepler-1407,1396.41,5.286154719259407,20.07127131,Transit,
11981,Kepler-1407 b,Kepler-1407,1396.41,3.2,20.0708757,Transit,
11982,Kepler-1407 b,Kepler-1407,1396.41,5.286154719259407,20.07073242,Transit,
11983,Kepler-1407 b,Kepler-1407,1396.41,2.703,13117.276529071569,Transit,
11984,Kepler-1408 b,Kepler-1408,535.048,0.84,2.99793191,Transit,
11985,Kepler-1408 b,Kepler-1408,535.048,0.89,2.99793191,Transit,
11986,Kepler-1408 b,Kepler-1408,535.048,0.84,2.99793191,Transit,
11987,Kepler-1408 b,Kepler-1408,535.048,5.286154719259407,2.99792743,Transit,
11988,Kepler-1408 b,Kepler-1408,535.048,5.286154719259407,2.99792926,Transit,
11989,Kepler-1408 b,Kepler-1408,535.048,0.84,2.997905,Transit,
11990,Kepler-1408 b,Kepler-1408,535.048,1.188,13117.276529071569,Transit,
11991,Kepler-1408 b,Kepler-1408,535.048,1.12,2.99792926,Transit,
11992,Kepler-1408 b,Kepler-1408,535.048,0.84,2.99793191,Transit,
11993,Kepler-1409 b,Kepler-1409,694.89,1.04,0.76486493,Transit,
11994,Kepler-1409 b,Kepler-1409,694.89,5.286154719259407,0.76486467,Transit,
11995,Kepler-1409 b,Kepler-1409,694.89,1.1,0.76486493,Transit,
11996,Kepler-1409 b,Kepler-1409,694.89,1.1,0.76486493,Transit,
11997,Kepler-1409 b,Kepler-1409,694.89,1.1,0.76486493,Transit,
11998,Kepler-1409 b,Kepler-1409,694.89,1.05,0.7648651,Transit,
11999,Kepler-1409 b,Kepler-1409,694.89,1.04,0.76486352,Transit,
12000,Kepler-1409 b,Kepler-1409,694.89,0.927,13117.276529071569,Transit,
12001,Kepler-1409 b,Kepler-1409,694.89,5.286154719259407,0.76486352,Transit,
12002,Kepler-141 b,Kepler-141,301.183,5.286154719259407,3.10763919,Transit,
12003,Kepler-141 b,Kepler-141,301.183,16.16,3.10763873,Transit,
12004,Kepler-141 b,Kepler-141,301.183,17.5,3.107528,Transit,
12005,Kepler-141 b,Kepler-141,301.183,0.69,3.10763873,Transit,
12006,Kepler-141 b,Kepler-141,301.183,16.16,3.10763873,Transit,
12007,Kepler-141 b,Kepler-141,301.183,5.286154719259407,3.10762684,Transit,
12008,Kepler-141 b,Kepler-141,301.183,0.735,13117.276529071569,Transit,
12009,Kepler-141 b,Kepler-141,301.183,0.69,3.107675,Transit,
12010,Kepler-141 b,Kepler-141,301.183,0.73,3.10762684,Transit,
12011,Kepler-141 b,Kepler-141,301.183,16.16,3.10763873,Transit,
12012,Kepler-141 c,Kepler-141,301.183,1.41,7.010606,Transit,
12013,Kepler-141 c,Kepler-141,301.183,1.501,13117.276529071569,Transit,
12014,Kepler-141 c,Kepler-141,301.183,1.5,7.0106324,Transit,
12015,Kepler-141 c,Kepler-141,301.183,5.286154719259407,7.0106324,Transit,
12016,Kepler-141 c,Kepler-141,301.183,38.6,7.01062745,Transit,
12017,Kepler-141 c,Kepler-141,301.183,5.286154719259407,7.01063581,Transit,
12018,Kepler-141 c,Kepler-141,301.183,1.63,7.01062745,Transit,
12019,Kepler-141 c,Kepler-141,301.183,38.6,7.01062745,Transit,
12020,Kepler-141 c,Kepler-141,301.183,37.4,7.010617,Transit,
12021,Kepler-141 c,Kepler-141,301.183,5.286154719259407,7.01062916,Transit,
12022,Kepler-141 c,Kepler-141,301.183,38.6,7.01062745,Transit,
12023,Kepler-1410 b,Kepler-1410,731.4047960443471,1.56,60.866168,Transit,
12024,Kepler-1410 b,Kepler-1410,731.4047960443471,5.286154719259407,60.8660974,Transit,
12025,Kepler-1410 b,Kepler-1410,731.4047960443471,1.56,60.866168,Transit,
12026,Kepler-1410 b,Kepler-1410,731.4047960443471,1.78,60.866168,Transit,
12027,Kepler-1410 b,Kepler-1410,731.4047960443471,5.286154719259407,60.86616955,Transit,
12028,Kepler-1410 b,Kepler-1410,731.4047960443471,1.39,60.8660974,Transit,
12029,Kepler-1410 b,Kepler-1410,731.4047960443471,5.286154719259407,60.86722062,Transit,
12030,Kepler-1410 b,Kepler-1410,731.4047960443471,1.56,60.866168,Transit,
12031,Kepler-1410 b,Kepler-1410,731.4047960443471,2.15,60.86628,Transit,
12032,Kepler-1410 b,Kepler-1410,731.4047960443471,1.41,60.8713,Transit,
12033,Kepler-1411 b,Kepler-1411,1660.48,3.1,86.1151,Transit,
12034,Kepler-1411 b,Kepler-1411,1660.48,3.24,86.1150888,Transit,
12035,Kepler-1411 b,Kepler-1411,1660.48,5.286154719259407,86.11573945,Transit,
12036,Kepler-1411 b,Kepler-1411,1660.48,3.11,86.1160885,Transit,
12037,Kepler-1411 b,Kepler-1411,1660.48,3.24,86.1150888,Transit,
12038,Kepler-1411 b,Kepler-1411,1660.48,3.24,86.1150888,Transit,
12039,Kepler-1411 b,Kepler-1411,1660.48,5.286154719259407,86.11579044,Transit,
12040,Kepler-1411 b,Kepler-1411,1660.48,3.091,13117.276529071569,Transit,
12041,Kepler-1411 b,Kepler-1411,1660.48,5.286154719259407,86.1160885,Transit,
12042,Kepler-1411 b,Kepler-1411,1660.48,2.82,86.1150888,Transit,
12043,Kepler-1412 b,Kepler-1412,755.678,0.61,3.6146051,Transit,
12044,Kepler-1412 b,Kepler-1412,755.678,0.61,3.6146051,Transit,
12045,Kepler-1412 b,Kepler-1412,755.678,0.83,3.6146051,Transit,
12046,Kepler-1412 b,Kepler-1412,755.678,0.61,3.6146051,Transit,
12047,Kepler-1412 b,Kepler-1412,755.678,0.9,3.61460332,Transit,
12048,Kepler-1412 b,Kepler-1412,755.678,5.286154719259407,3.61460332,Transit,
12049,Kepler-1412 b,Kepler-1412,755.678,1.005,13117.276529071569,Transit,
12050,Kepler-1412 b,Kepler-1412,755.678,0.66,3.614599,Transit,
12051,Kepler-1412 b,Kepler-1412,755.678,5.286154719259407,3.61461394,Transit,
12052,Kepler-1413 b,Kepler-1413,1167.49,1.82,13.1829642,Transit,
12053,Kepler-1413 b,Kepler-1413,1167.49,1.92,13.1829642,Transit,
12054,Kepler-1413 b,Kepler-1413,1167.49,1.84,13.1829329,Transit,
12055,Kepler-1413 b,Kepler-1413,1167.49,5.286154719259407,13.1829329,Transit,
